:Data_list: 20130513_Gp_xr_5m.txt
:Created: 2013 May 14 0015 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#                         GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long        Ratio
#-------------------------------------------------------------------
2013 05 13  0150   56425   6600     4.60e-08    1.57e-06    2.90e-02
2013 05 13  0155   56425   6900     1.36e-06    4.74e-06    2.18e-01
2013 05 13  0200   56425   7200     1.01e-05    2.78e-05    3.62e-01
2013 05 13  0205   56425   7500     3.28e-05    8.54e-05    3.86e-01
2013 05 13  0210   56425   7800     5.55e-05    1.57e-04    3.55e-01
2013 05 13  0215   56425   8100     5.07e-05    1.73e-04    2.93e-01
2013 05 13  0220   56425   8400     3.76e-05    1.50e-04    2.50e-01
2013 05 13  0225   56425   8700     2.51e-05    1.15e-04    2.18e-01
2013 05 13  0230   56425   9000     1.70e-05    8.50e-05    1.99e-01
2013 05 13  0235   56425   9300     1.26e-05    6.59e-05    1.92e-01
2013 05 13  0240   56425   9600     9.84e-06    5.36e-05    1.84e-01
2013 05 13  0245   56425   9900     7.60e-06    4.46e-05    1.70e-01
2013 05 13  0250   56425  10200     5.80e-06    3.71e-05    1.56e-01
2013 05 13  0255   56425  10500     4.78e-06    3.17e-05    1.51e-01
2013 05 13  0300   56425  10800     4.10e-06    2.72e-05    1.50e-01
2013 05 13  0305   56425  11100     3.51e-06    2.35e-05    1.49e-01
2013 05 13  0310   56425  11400     2.97e-06    2.06e-05    1.44e-01
2013 05 13  0315   56425  11700     2.57e-06    1.84e-05    1.39e-01
2013 05 13  0320   56425  12000     2.24e-06    1.68e-05    1.33e-01
2013 05 13  0325   56425  12300     1.98e-06    1.55e-05    1.28e-01
2013 05 13  0330   56425  12600     1.79e-06    1.44e-05    1.25e-01
2013 05 13  0335   56425  12900     1.62e-06    1.32e-05    1.23e-01
2013 05 13  0340   56425  13200     1.50e-06    1.23e-05    1.21e-01
2013 05 13  0345   56425  13500     1.35e-06    1.15e-05    1.17e-01
2013 05 13  0350   56425  13800     1.22e-06    1.08e-05    1.13e-01
2013 05 13  0355   56425  14100     1.07e-06    1.00e-05    1.07e-01
2013 05 13  0400   56425  14400     9.77e-07    9.38e-06    1.04e-01
2013 05 13  0405   56425  14700     8.70e-07    8.69e-06    1.00e-01
2013 05 13  0410   56425  15000     7.81e-07    8.13e-06    9.61e-02
2013 05 13  0415   56425  15300     6.89e-07    7.52e-06    9.16e-02
2013 05 13  0420   56425  15600     6.05e-07    6.93e-06    8.72e-02
2013 05 13  0425   56425  15900     5.51e-07    6.51e-06    8.47e-02
2013 05 13  0430   56425  16200     5.01e-07    6.26e-06    8.01e-02
2013 05 13  0435   56425  16500     4.36e-07    5.75e-06    7.57e-02
2013 05 13  0440   56425  16800     3.77e-07    5.26e-06    7.18e-02
2013 05 13  0445   56425  17100     3.22e-07    4.79e-06    6.73e-02
2013 05 13  0450   56425  17400     2.82e-07    4.44e-06    6.35e-02
2013 05 13  0455   56425  17700     2.55e-07    4.25e-06    6.00e-02
2013 05 13  0500   56425  18000     2.17e-07    3.88e-06    5.61e-02
2013 05 13  0505   56425  18300     1.91e-07    3.56e-06    5.37e-02
2013 05 13  0510   56425  18600     1.75e-07    3.34e-06    5.24e-02
2013 05 13  0515   56425  18900     1.70e-07    3.24e-06    5.27e-02
2013 05 13  0520   56425  19200     1.70e-07    3.19e-06    5.34e-02
2013 05 13  0525   56425  19500     1.45e-07    3.01e-06    4.80e-02
2013 05 13  0530   56425  19800     2.33e-07    3.39e-06    6.80e-02
2013 05 13  0535   56425  20100     1.15e-07    2.68e-06    4.26e-02
2013 05 13  0540   56425  20400     9.91e-08    2.43e-06    4.09e-02
2013 05 13  0545   56425  20700     8.73e-08    2.28e-06    3.82e-02
2013 05 13  0550   56425  21000     8.15e-08    2.18e-06    3.74e-02
2013 05 13  0555   56425  21300     8.57e-08    2.22e-06    3.86e-02
2013 05 13  0600   56425  21600     7.99e-08    2.25e-06    3.56e-02
2013 05 13  0605   56425  21900     7.47e-08    2.22e-06    3.36e-02
2013 05 13  0610   56425  22200     7.02e-08    2.17e-06    3.23e-02
2013 05 13  0615   56425  22500     6.51e-08    2.09e-06    3.11e-02
2013 05 13  0620   56425  22800     5.19e-08    1.93e-06    2.69e-02
2013 05 13  0625   56425  23100     4.10e-08    1.73e-06    2.36e-02
2013 05 13  0630   56425  23400     3.99e-08    1.69e-06    2.37e-02
2013 05 13  0635   56425  23700     4.09e-08    1.63e-06    2.50e-02
2013 05 13  0640   56425  24000     7.95e-08    1.77e-06    4.38e-02
2013 05 13  0645   56425  24300     1.28e-07    2.10e-06    6.02e-02
2013 05 13  0650   56425  24600     3.54e-08    1.59e-06    2.19e-02
2013 05 13  0655   56425  24900     2.19e-08    1.35e-06    1.62e-02
2013 05 13  0700   56425  25200     4.66e-08    1.44e-06    3.11e-02
2013 05 13  0705   56425  25500     1.49e-07    2.13e-06    6.82e-02
2013 05 13  0710   56425  25800     3.14e-08    1.44e-06    2.15e-02
2013 05 13  0715   56425  26100     3.22e-08    1.36e-06    2.34e-02
2013 05 13  0720   56425  26400     1.83e-08    1.22e-06    1.49e-02
2013 05 13  0725   56425  26700     1.15e-08    1.13e-06    1.02e-02
2013 05 13  0730   56425  27000     1.06e-08    1.10e-06    9.61e-03
2013 05 13  0735   56425  27300     1.50e-08    1.14e-06    1.31e-02
2013 05 13  0740   56425  27600     1.44e-08    1.15e-06    1.25e-02
2013 05 13  0745   56425  27900     1.06e-08    1.06e-06    9.91e-03
2013 05 13  0750   56425  28200     1.30e-08    1.09e-06    1.20e-02
2013 05 13  0755   56425  28500     1.04e-08    1.05e-06    9.91e-03
2013 05 13  0800   56425  28800     1.06e-08    1.03e-06    1.01e-02
2013 05 13  0805   56425  29100     1.65e-07    1.93e-06    8.53e-02
2013 05 13  0810   56425  29400     3.73e-08    1.45e-06    2.51e-02
2013 05 13  0815   56425  29700     1.09e-08    1.12e-06    9.71e-03
2013 05 13  0820   56425  30000     1.71e-08    1.12e-06    1.52e-02
2013 05 13  0825   56425  30300     3.36e-08    1.30e-06    2.53e-02
2013 05 13  0830   56425  30600     2.12e-08    1.24e-06    1.70e-02
2013 05 13  0835   56425  30900     6.22e-07    3.28e-06    1.62e-01
2013 05 13  0840   56425  31200     3.76e-07    3.50e-06    1.03e-01
2013 05 13  0845   56425  31500     9.24e-08    2.11e-06    4.26e-02
2013 05 13  0850   56425  31800     2.59e-08    1.38e-06    1.84e-02
2013 05 13  0855   56425  32100     1.31e-08    1.15e-06    1.15e-02
2013 05 13  0900   56425  32400     1.35e-08    1.13e-06    1.20e-02
2013 05 13  0905   56425  32700     1.49e-08    1.14e-06    1.32e-02
2013 05 13  0910   56425  33000     1.23e-08    1.10e-06    1.12e-02
2013 05 13  0915   56425  33300     1.63e-08    1.11e-06    1.47e-02
2013 05 13  0920   56425  33600     2.73e-08    1.15e-06    2.32e-02
2013 05 13  0925   56425  33900     2.35e-07    2.04e-06    1.04e-01
2013 05 13  0930   56425  34200     2.42e-07    2.54e-06    9.49e-02
2013 05 13  0935   56425  34500     9.20e-08    1.94e-06    4.64e-02
2013 05 13  0940   56425  34800     3.80e-08    1.45e-06    2.56e-02
2013 05 13  0945   56425  35100     3.83e-08    1.28e-06    2.91e-02
2013 05 13  0950   56425  35400     3.28e-08    1.29e-06    2.53e-02
2013 05 13  0955   56425  35700     1.74e-08    1.15e-06    1.51e-02
2013 05 13  1000   56425  36000     9.85e-09    1.02e-06    9.61e-03
2013 05 13  1005   56425  36300     8.05e-09    9.35e-07    8.61e-03
2013 05 13  1010   56425  36600     2.56e-08    1.05e-06    2.36e-02
2013 05 13  1015   56425  36900     4.81e-08    1.24e-06    3.87e-02
2013 05 13  1020   56425  37200     2.88e-08    1.17e-06    2.44e-02
2013 05 13  1025   56425  37500     2.00e-08    1.11e-06    1.80e-02
2013 05 13  1030   56425  37800     1.44e-08    1.08e-06    1.33e-02
2013 05 13  1035   56425  38100     7.58e-08    1.43e-06    4.99e-02
2013 05 13  1040   56425  38400     2.40e-08    1.20e-06    1.99e-02
2013 05 13  1045   56425  38700     2.23e-08    1.18e-06    1.89e-02
2013 05 13  1050   56425  39000     5.13e-08    1.36e-06    3.74e-02
2013 05 13  1055   56425  39300     3.71e-08    1.28e-06    2.85e-02
2013 05 13  1100   56425  39600     1.58e-08    1.10e-06    1.43e-02
2013 05 13  1105   56425  39900     7.83e-09    1.03e-06    7.57e-03
2013 05 13  1110   56425  40200     4.37e-09    9.68e-07    4.51e-03
2013 05 13  1115   56425  40500     6.81e-09    9.37e-07    7.27e-03
2013 05 13  1120   56425  40800     1.21e-08    9.87e-07    1.22e-02
2013 05 13  1125   56425  41100     1.10e-08    9.65e-07    1.13e-02
2013 05 13  1130   56425  41400     2.90e-08    1.13e-06    2.51e-02
2013 05 13  1135   56425  41700     6.95e-08    1.40e-06    4.91e-02
2013 05 13  1140   56425  42000     9.49e-08    1.71e-06    5.58e-02
2013 05 13  1145   56425  42300     6.48e-08    1.66e-06    3.90e-02
2013 05 13  1150   56425  42600     7.42e-08    1.66e-06    4.45e-02
2013 05 13  1155   56425  42900     1.50e-07    1.96e-06    7.44e-02
2013 05 13  1200   56425  43200     2.51e-06    1.00e-05    2.47e-01
2013 05 13  1205   56425  43500     1.47e-06    9.47e-06    1.51e-01
2013 05 13  1210   56425  43800     5.34e-07    5.79e-06    9.09e-02
2013 05 13  1215   56425  44100     2.44e-07    4.02e-06    6.01e-02
2013 05 13  1220   56425  44400     9.80e-08    2.67e-06    3.60e-02
2013 05 13  1225   56425  44700     6.71e-08    1.97e-06    3.43e-02
2013 05 13  1230   56425  45000     5.34e-08    1.71e-06    3.11e-02
2013 05 13  1235   56425  45300     3.03e-08    1.41e-06    2.13e-02
2013 05 13  1240   56425  45600     2.00e-08    1.26e-06    1.59e-02
2013 05 13  1245   56425  45900     5.68e-08    1.39e-06    3.89e-02
2013 05 13  1250   56425  46200     4.81e-07    3.56e-06    1.36e-01
2013 05 13  1255   56425  46500     2.70e-07    3.29e-06    8.08e-02
2013 05 13  1300   56425  46800     1.01e-07    2.18e-06    4.55e-02
2013 05 13  1305   56425  47100     4.34e-08    1.59e-06    2.70e-02
2013 05 13  1310   56425  47400     2.46e-08    1.30e-06    1.88e-02
2013 05 13  1315   56425  47700     1.39e-08    1.15e-06    1.20e-02
2013 05 13  1320   56425  48000     1.12e-08    1.08e-06    1.04e-02
2013 05 13  1325   56425  48300     7.41e-09    1.02e-06    7.22e-03
2013 05 13  1330   56425  48600     6.61e-09    9.69e-07    6.82e-03
2013 05 13  1335   56425  48900     7.61e-09    9.63e-07    7.89e-03
2013 05 13  1340   56425  49200     1.14e-08    9.87e-07    1.16e-02
2013 05 13  1345   56425  49500     1.49e-08    9.95e-07    1.48e-02
2013 05 13  1350   56425  49800     2.21e-08    1.09e-06    2.02e-02
2013 05 13  1355   56425  50100     9.81e-08    1.41e-06    6.35e-02
2013 05 13  1400   56425  50400     1.24e-07    1.81e-06    6.82e-02
2013 05 13  1405   56425  50700     8.73e-08    1.72e-06    5.08e-02
2013 05 13  1410   56425  51000     9.12e-08    1.77e-06    5.16e-02
2013 05 13  1415   56425  51300     9.20e-08    1.83e-06    5.02e-02
2013 05 13  1420   56425  51600     1.29e-07    1.99e-06    6.40e-02
2013 05 13  1425   56425  51900     1.47e-07    2.24e-06    6.55e-02
2013 05 13  1430   56425  52200     3.34e-07    3.08e-06    1.03e-01
2013 05 13  1435   56425  52500     7.45e-07    4.84e-06    1.53e-01
2013 05 13  1440   56425  52800     6.26e-07    4.95e-06    1.25e-01
2013 05 13  1445   56425  53100     3.91e-07    4.17e-06    9.37e-02
2013 05 13  1450   56425  53400     2.57e-07    3.62e-06    7.08e-02
2013 05 13  1455   56425  53700     2.39e-07    3.39e-06    7.04e-02
2013 05 13  1500   56425  54000     2.73e-07    3.63e-06    7.51e-02
2013 05 13  1505   56425  54300     2.24e-07    3.44e-06    6.50e-02
2013 05 13  1510   56425  54600     1.36e-07    2.89e-06    4.68e-02
2013 05 13  1515   56425  54900     8.61e-08    2.39e-06    3.58e-02
2013 05 13  1520   56425  55200     6.80e-08    2.13e-06    3.20e-02
2013 05 13  1525   56425  55500     5.82e-08    1.97e-06    2.96e-02
2013 05 13  1530   56425  55800     5.50e-08    1.86e-06    2.95e-02
2013 05 13  1535   56425  56100     8.56e-08    2.02e-06    4.19e-02
2013 05 13  1540   56425  56400     1.33e-07    2.27e-06    5.87e-02
2013 05 13  1545   56425  56700     2.30e-07    2.87e-06    7.93e-02
2013 05 13  1550   56425  57000     2.83e-06    9.95e-06    2.36e-01
2013 05 13  1555   56425  57300     1.69e-05    5.05e-05    3.40e-01
2013 05 13  1600   56425  57600     7.81e-05    1.94e-04    4.00e-01
2013 05 13  1605   56425  57900     9.06e-05    2.72e-04    3.32e-01
2013 05 13  1610   56425  58200     5.00e-05    1.98e-04    2.51e-01
2013 05 13  1615   56425  58500     2.89e-05    1.30e-04    2.21e-01
2013 05 13  1620   56425  58800     1.90e-05    9.40e-05    2.01e-01
2013 05 13  1625   56425  59100     1.31e-05    7.01e-05    1.87e-01
2013 05 13  1630   56425  59400     9.47e-06    5.50e-05    1.72e-01
2013 05 13  1635   56425  59700     7.12e-06    4.40e-05    1.62e-01
2013 05 13  1640   56425  60000     5.60e-06    3.60e-05    1.55e-01
2013 05 13  1645   56425  60300     4.44e-06    2.97e-05    1.49e-01
2013 05 13  1650   56425  60600     3.58e-06    2.48e-05    1.44e-01
2013 05 13  1655   56425  60900     2.93e-06    2.11e-05    1.39e-01
2013 05 13  1700   56425  61200     2.46e-06    1.82e-05    1.35e-01
2013 05 13  1705   56425  61500     2.09e-06    1.59e-05    1.32e-01
2013 05 13  1710   56425  61800     1.85e-06    1.42e-05    1.30e-01
2013 05 13  1715   56425  62100     1.69e-06    1.29e-05    1.31e-01
2013 05 13  1720   56425  62400     1.59e-06    1.18e-05    1.35e-01
2013 05 13  1725   56425  62700     1.49e-06    1.10e-05    1.35e-01
2013 05 13  1730   56425  63000     1.36e-06    1.02e-05    1.33e-01
2013 05 13  1735   56425  63300     1.28e-06    9.76e-06    1.31e-01
2013 05 13  1740   56425  63600     1.17e-06    9.29e-06    1.26e-01
2013 05 13  1745   56425  63900     1.05e-06    8.67e-06    1.22e-01
2013 05 13  1750   56425  64200     9.64e-07    8.24e-06    1.17e-01
2013 05 13  1755   56425  64500     8.94e-07    7.86e-06    1.14e-01
2013 05 13  1800   56425  64800     8.25e-07    7.50e-06    1.10e-01
2013 05 13  1805   56425  65100     7.61e-07    7.08e-06    1.08e-01
2013 05 13  1810   56425  65400     6.98e-07    6.65e-06    1.05e-01
2013 05 13  1815   56425  65700     6.66e-07    6.44e-06    1.03e-01
2013 05 13  1820   56425  66000     6.23e-07    6.20e-06    1.01e-01
2013 05 13  1825   56425  66300     5.72e-07    5.84e-06    9.81e-02
2013 05 13  1830   56425  66600     5.26e-07    5.52e-06    9.53e-02
2013 05 13  1835   56425  66900     4.83e-07    5.33e-06    9.07e-02
2013 05 13  1840   56425  67200     4.56e-07    5.32e-06    8.59e-02
2013 05 13  1845   56425  67500     4.25e-07    5.21e-06    8.15e-02
2013 05 13  1850   56425  67800     3.97e-07    5.07e-06    7.83e-02
2013 05 13  1855   56425  68100     3.72e-07    4.94e-06    7.52e-02
2013 05 13  1900   56425  68400     3.43e-07    4.81e-06    7.13e-02
2013 05 13  1905   56425  68700     3.34e-07    4.82e-06    6.92e-02
2013 05 13  1910   56425  69000     3.28e-07    4.91e-06    6.67e-02
2013 05 13  1915   56425  69300     2.96e-07    4.66e-06    6.35e-02
2013 05 13  1920   56425  69600     2.85e-07    4.45e-06    6.38e-02
2013 05 13  1925   56425  69900     2.06e-07    3.71e-06    5.56e-02
2013 05 13  1930   56425  70200     1.81e-07    3.33e-06    5.43e-02
2013 05 13  1935   56425  70500     1.75e-07    3.18e-06    5.52e-02
2013 05 13  1940   56425  70800     1.68e-07    3.09e-06    5.43e-02
2013 05 13  1945   56425  71100     1.44e-07    2.86e-06    5.02e-02
2013 05 13  1950   56425  71400     1.27e-07    2.65e-06    4.80e-02
2013 05 13  1955   56425  71700     1.35e-07    2.58e-06    5.21e-02
2013 05 13  2000   56425  72000     1.25e-07    2.52e-06    4.97e-02
2013 05 13  2005   56425  72300     1.07e-07    2.40e-06    4.45e-02
2013 05 13  2010   56425  72600     9.93e-08    2.36e-06    4.21e-02
2013 05 13  2015   56425  72900     1.00e-07    2.28e-06    4.39e-02
2013 05 13  2020   56425  73200     8.65e-08    2.17e-06    3.98e-02
2013 05 13  2025   56425  73500     8.37e-08    2.12e-06    3.95e-02
2013 05 13  2030   56425  73800     8.03e-08    2.12e-06    3.79e-02
2013 05 13  2035   56425  74100     8.76e-08    2.23e-06    3.92e-02
2013 05 13  2040   56425  74400     8.98e-08    2.27e-06    3.96e-02
2013 05 13  2045   56425  74700     1.02e-07    2.33e-06    4.36e-02
2013 05 13  2050   56425  75000     6.87e-08    2.07e-06    3.32e-02
2013 05 13  2055   56425  75300     6.50e-08    1.94e-06    3.34e-02
2013 05 13  2100   56425  75600     5.80e-08    1.85e-06    3.13e-02
2013 05 13  2105   56425  75900     6.73e-08    1.98e-06    3.40e-02
2013 05 13  2110   56425  76200     9.93e-08    2.16e-06    4.58e-02
2013 05 13  2115   56425  76500     1.13e-07    2.29e-06    4.89e-02
2013 05 13  2120   56425  76800     1.06e-07    2.17e-06    4.89e-02
2013 05 13  2125   56425  77100     1.87e-07    2.34e-06    7.45e-02
2013 05 13  2130   56425  77400     2.30e-07    2.67e-06    8.52e-02
2013 05 13  2135   56425  77700     1.17e-07    2.31e-06    5.08e-02
2013 05 13  2140   56425  78000     1.61e-07    2.58e-06    6.17e-02
2013 05 13  2145   56425  78300     1.91e-07    3.02e-06    6.33e-02
2013 05 13  2150   56425  78600     1.48e-07    2.80e-06    5.27e-02
2013 05 13  2155   56425  78900     2.76e-07    3.39e-06    7.96e-02
2013 05 13  2200   56425  79200     1.03e-06    6.58e-06    1.52e-01
2013 05 13  2205   56425  79500     9.86e-07    7.77e-06    1.26e-01
2013 05 13  2210   56425  79800     4.40e-07    5.48e-06    7.92e-02
2013 05 13  2215   56425  80100     2.11e-07    3.81e-06    5.50e-02
2013 05 13  2220   56425  80400     1.71e-07    3.21e-06    5.32e-02
2013 05 13  2225   56425  80700     1.74e-07    3.02e-06    5.70e-02
2013 05 13  2230   56425  81000     9.21e-08    2.37e-06    3.87e-02
2013 05 13  2235   56425  81300     6.18e-08    2.02e-06    3.04e-02
2013 05 13  2240   56425  81600     4.49e-08    1.77e-06    2.53e-02
2013 05 13  2245   56425  81900     3.35e-08    1.56e-06    2.14e-02
2013 05 13  2250   56425  82200     2.28e-08    1.35e-06    1.69e-02
2013 05 13  2255   56425  82500     3.49e-08    1.45e-06    2.40e-02
2013 05 13  2300   56425  82800     4.03e-08    1.59e-06    2.51e-02
2013 05 13  2305   56425  83100     4.52e-08    1.62e-06    2.79e-02
2013 05 13  2310   56425  83400     5.34e-08    1.67e-06    3.16e-02
2013 05 13  2315   56425  83700     2.21e-08    1.35e-06    1.64e-02
2013 05 13  2320   56425  84000     1.59e-08    1.20e-06    1.33e-02
2013 05 13  2325   56425  84300     3.28e-08    1.30e-06    2.49e-02
2013 05 13  2330   56425  84600     3.59e-08    1.36e-06    2.63e-02
2013 05 13  2335   56425  84900     2.56e-08    1.26e-06    2.03e-02
2013 05 13  2340   56425  85200     2.31e-08    1.17e-06    1.97e-02
2013 05 13  2345   56425  85500     2.23e-08    1.14e-06    1.95e-02
2013 05 13  2350   56425  85800     1.70e-08    1.09e-06    1.56e-02
2013 05 13  2355   56425  86100     2.20e-08    1.07e-06    2.05e-02
