:Data_list: 20130511_Gp_xr_5m.txt
:Created: 2013 May 12 0015 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#                         GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long        Ratio
#-------------------------------------------------------------------
2013 05 11  0620   56423  22800     6.58e-09    8.32e-07    7.93e-03
2013 05 11  0625   56423  23100     8.45e-09    9.11e-07    9.27e-03
2013 05 11  0630   56423  23400     6.36e-09    9.09e-07    7.00e-03
2013 05 11  0635   56423  23700     3.52e-09    8.73e-07    4.02e-03
2013 05 11  0640   56423  24000     3.86e-09    8.26e-07    4.69e-03
2013 05 11  0645   56423  24300     1.23e-09    8.01e-07    1.54e-03
2013 05 11  0650   56423  24600     1.33e-09    8.08e-07    1.64e-03
2013 05 11  0655   56423  24900     1.22e-09    8.11e-07    1.50e-03
2013 05 11  0700   56423  25200     3.43e-09    8.25e-07    4.12e-03
2013 05 11  0705   56423  25500     1.26e-09    7.89e-07    1.60e-03
2013 05 11  0710   56423  25800     1.14e-09    7.34e-07    1.56e-03
2013 05 11  0715   56423  26100     1.02e-09    7.12e-07    1.44e-03
2013 05 11  0720   56423  26400     1.02e-09    7.18e-07    1.42e-03
2013 05 11  0725   56423  26700     1.00e-09    7.28e-07    1.37e-03
2013 05 11  0730   56423  27000     1.05e-09    7.35e-07    1.43e-03
2013 05 11  0735   56423  27300     1.24e-09    7.48e-07    1.66e-03
2013 05 11  0740   56423  27600     2.32e-09    7.72e-07    2.99e-03
2013 05 11  0745   56423  27900     1.72e-09    7.64e-07    2.25e-03
2013 05 11  0750   56423  28200     2.60e-09    7.87e-07    3.28e-03
2013 05 11  0755   56423  28500     6.48e-09    8.22e-07    7.88e-03
2013 05 11  0800   56423  28800     5.02e-09    8.29e-07    6.07e-03
2013 05 11  0805   56423  29100     3.04e-09    8.01e-07    3.79e-03
2013 05 11  0810   56423  29400     3.12e-09    7.91e-07    3.95e-03
2013 05 11  0815   56423  29700     2.72e-09    8.09e-07    3.34e-03
2013 05 11  0820   56423  30000     2.95e-09    8.15e-07    3.62e-03
2013 05 11  0825   56423  30300     4.37e-09    8.18e-07    5.30e-03
2013 05 11  0830   56423  30600     1.21e-09    7.87e-07    1.54e-03
2013 05 11  0835   56423  30900     1.00e-09    7.62e-07    1.32e-03
2013 05 11  0840   56423  31200     1.02e-09    7.63e-07    1.34e-03
2013 05 11  0845   56423  31500     1.04e-09    7.65e-07    1.35e-03
2013 05 11  0850   56423  31800     2.17e-09    7.66e-07    2.84e-03
2013 05 11  0855   56423  32100     1.32e-09    7.62e-07    1.73e-03
2013 05 11  0900   56423  32400     1.00e-09    7.51e-07    1.33e-03
2013 05 11  0905   56423  32700     1.41e-09    7.61e-07    1.85e-03
2013 05 11  0910   56423  33000     2.48e-09    8.01e-07    3.08e-03
2013 05 11  0915   56423  33300     5.46e-09    8.64e-07    6.31e-03
2013 05 11  0920   56423  33600     6.36e-09    8.79e-07    7.22e-03
2013 05 11  0925   56423  33900     2.31e-09    8.33e-07    2.75e-03
2013 05 11  0930   56423  34200     1.33e-09    7.98e-07    1.66e-03
2013 05 11  0935   56423  34500     1.86e-09    7.90e-07    2.35e-03
2013 05 11  0940   56423  34800     1.30e-09    7.84e-07    1.66e-03
2013 05 11  0945   56423  35100     1.36e-09    7.92e-07    1.71e-03
2013 05 11  0950   56423  35400     2.83e-09    7.77e-07    3.65e-03
2013 05 11  0955   56423  35700     1.04e-09    7.51e-07    1.38e-03
2013 05 11  1000   56423  36000     1.18e-09    7.43e-07    1.59e-03
2013 05 11  1005   56423  36300     1.78e-09    7.52e-07    2.37e-03
2013 05 11  1010   56423  36600     2.23e-09    8.03e-07    2.75e-03
2013 05 11  1015   56423  36900     4.11e-09    8.44e-07    4.86e-03
2013 05 11  1020   56423  37200     3.17e-09    8.03e-07    3.96e-03
2013 05 11  1025   56423  37500     4.74e-09    8.21e-07    5.73e-03
2013 05 11  1030   56423  37800     5.85e-09    8.54e-07    6.85e-03
2013 05 11  1035   56423  38100     1.06e-08    9.18e-07    1.15e-02
2013 05 11  1040   56423  38400     1.82e-08    9.73e-07    1.86e-02
2013 05 11  1045   56423  38700     1.95e-08    1.01e-06    1.93e-02
2013 05 11  1050   56423  39000     1.04e-08    9.49e-07    1.09e-02
2013 05 11  1055   56423  39300     8.34e-09    9.17e-07    9.09e-03
2013 05 11  1100   56423  39600     5.48e-09    8.74e-07    6.26e-03
2013 05 11  1105   56423  39900     4.36e-09    8.27e-07    5.27e-03
2013 05 11  1110   56423  40200     2.36e-09    7.98e-07    2.96e-03
2013 05 11  1115   56423  40500     2.06e-09    7.88e-07    2.61e-03
2013 05 11  1120   56423  40800     1.89e-09    7.88e-07    2.39e-03
2013 05 11  1125   56423  41100     2.16e-09    7.78e-07    2.77e-03
2013 05 11  1130   56423  41400     2.70e-09    7.80e-07    3.45e-03
2013 05 11  1135   56423  41700     2.18e-09    7.63e-07    2.86e-03
2013 05 11  1140   56423  42000     2.91e-09    7.63e-07    3.81e-03
2013 05 11  1145   56423  42300     2.87e-09    7.73e-07    3.71e-03
2013 05 11  1150   56423  42600     5.42e-09    8.11e-07    6.66e-03
2013 05 11  1155   56423  42900     1.05e-08    8.48e-07    1.23e-02
2013 05 11  1200   56423  43200     1.42e-08    9.26e-07    1.52e-02
2013 05 11  1205   56423  43500     2.56e-08    1.07e-06    2.40e-02
2013 05 11  1210   56423  43800     1.83e-08    1.04e-06    1.75e-02
2013 05 11  1215   56423  44100     1.09e-08    9.55e-07    1.14e-02
2013 05 11  1220   56423  44400     1.87e-08    1.03e-06    1.81e-02
2013 05 11  1225   56423  44700     9.61e-09    9.47e-07    1.01e-02
2013 05 11  1230   56423  45000     6.56e-09    9.09e-07    7.22e-03
2013 05 11  1235   56423  45300     1.35e-08    9.10e-07    1.45e-02
2013 05 11  1240   56423  45600     3.59e-08    1.11e-06    3.21e-02
2013 05 11  1245   56423  45900     5.48e-08    1.41e-06    3.88e-02
2013 05 11  1250   56423  46200     3.76e-08    1.39e-06    2.69e-02
2013 05 11  1255   56423  46500     2.33e-08    1.28e-06    1.82e-02
2013 05 11  1300   56423  46800     1.38e-08    1.15e-06    1.19e-02
2013 05 11  1305   56423  47100     1.01e-08    1.07e-06    9.46e-03
2013 05 11  1310   56423  47400     1.04e-08    1.03e-06    1.01e-02
2013 05 11  1315   56423  47700     1.08e-08    9.97e-07    1.08e-02
2013 05 11  1320   56423  48000     7.92e-09    9.66e-07    8.17e-03
2013 05 11  1325   56423  48300     6.55e-09    9.43e-07    6.94e-03
2013 05 11  1330   56423  48600     1.19e-08    9.72e-07    1.22e-02
2013 05 11  1335   56423  48900     3.33e-08    1.14e-06    2.84e-02
2013 05 11  1340   56423  49200     7.25e-08    1.52e-06    4.67e-02
2013 05 11  1345   56423  49500     1.12e-07    1.94e-06    5.81e-02
2013 05 11  1350   56423  49800     1.31e-07    2.16e-06    6.05e-02
2013 05 11  1355   56423  50100     1.36e-07    2.18e-06    6.23e-02
2013 05 11  1400   56423  50400     1.02e-07    2.10e-06    4.82e-02
2013 05 11  1405   56423  50700     5.58e-08    1.76e-06    3.13e-02
2013 05 11  1410   56423  51000     2.63e-08    1.42e-06    1.84e-02
2013 05 11  1415   56423  51300     8.70e-09    1.13e-06    7.47e-03
2013 05 11  1420   56423  51600     8.31e-09    1.02e-06    8.14e-03
2013 05 11  1425   56423  51900     8.99e-09    1.02e-06    8.78e-03
2013 05 11  1430   56423  52200     8.06e-09    1.00e-06    8.05e-03
2013 05 11  1435   56423  52500     5.94e-09    9.69e-07    6.12e-03
2013 05 11  1440   56423  52800     4.81e-09    9.46e-07    5.08e-03
2013 05 11  1445   56423  53100     4.97e-09    9.27e-07    5.36e-03
2013 05 11  1450   56423  53400     2.77e-09    8.86e-07    3.12e-03
2013 05 11  1455   56423  53700     2.20e-09    8.66e-07    2.54e-03
2013 05 11  1500   56423  54000     2.15e-09    8.38e-07    2.56e-03
2013 05 11  1505   56423  54300     2.85e-09    8.36e-07    3.41e-03
2013 05 11  1510   56423  54600     1.82e-09    8.45e-07    2.15e-03
2013 05 11  1515   56423  54900     3.73e-09    8.97e-07    4.16e-03
2013 05 11  1520   56423  55200     4.69e-09    9.30e-07    5.04e-03
2013 05 11  1525   56423  55500     1.99e-09    9.05e-07    2.20e-03
2013 05 11  1530   56423  55800     2.05e-09    8.82e-07    2.33e-03
2013 05 11  1535   56423  56100     1.91e-09    8.61e-07    2.22e-03
2013 05 11  1540   56423  56400     1.76e-09    8.46e-07    2.09e-03
2013 05 11  1545   56423  56700     5.26e-09    8.82e-07    5.96e-03
2013 05 11  1550   56423  57000     3.65e-09    8.98e-07    4.07e-03
2013 05 11  1555   56423  57300     2.02e-09    9.01e-07    2.24e-03
2013 05 11  1600   56423  57600     9.72e-09    9.76e-07    9.71e-03
2013 05 11  1605   56423  57900     1.48e-08    1.09e-06    1.36e-02
2013 05 11  1610   56423  58200     9.49e-09    1.04e-06    9.06e-03
2013 05 11  1615   56423  58500     5.19e-09    9.99e-07    5.17e-03
2013 05 11  1620   56423  58800     2.95e-09    9.73e-07    3.03e-03
2013 05 11  1625   56423  59100     6.18e-09    9.97e-07    6.17e-03
2013 05 11  1630   56423  59400     1.97e-08    1.12e-06    1.76e-02
2013 05 11  1635   56423  59700     3.18e-08    1.25e-06    2.49e-02
2013 05 11  1640   56423  60000     6.20e-08    1.53e-06    4.04e-02
2013 05 11  1645   56423  60300     3.29e-08    1.43e-06    2.26e-02
2013 05 11  1650   56423  60600     1.14e-08    1.16e-06    9.72e-03
2013 05 11  1655   56423  60900     5.52e-09    1.01e-06    5.45e-03
2013 05 11  1700   56423  61200     2.48e-09    9.20e-07    2.69e-03
2013 05 11  1705   56423  61500     9.43e-09    9.39e-07    9.53e-03
2013 05 11  1710   56423  61800     1.20e-08    1.00e-06    1.19e-02
2013 05 11  1715   56423  62100     3.01e-08    1.13e-06    2.50e-02
2013 05 11  1720   56423  62400     4.19e-08    1.37e-06    3.02e-02
2013 05 11  1725   56423  62700     1.40e-08    1.15e-06    1.21e-02
2013 05 11  1730   56423  63000     6.97e-09    1.05e-06    6.63e-03
2013 05 11  1735   56423  63300     6.29e-09    9.88e-07    6.37e-03
2013 05 11  1740   56423  63600     6.05e-09    9.52e-07    6.34e-03
2013 05 11  1745   56423  63900     1.45e-08    1.02e-06    1.33e-02
2013 05 11  1750   56423  64200     2.48e-08    1.19e-06    2.08e-02
2013 05 11  1755   56423  64500     8.88e-09    1.05e-06    8.38e-03
2013 05 11  1800   56423  64800     4.71e-09    9.65e-07    4.86e-03
2013 05 11  1805   56423  65100     9.27e-09    1.01e-06    9.20e-03
2013 05 11  1810   56423  65400     6.31e-09    9.61e-07    6.55e-03
2013 05 11  1815   56423  65700     9.13e-09    1.01e-06    9.06e-03
2013 05 11  1820   56423  66000     6.59e-09    9.93e-07    6.63e-03
2013 05 11  1825   56423  66300     5.01e-09    9.64e-07    5.19e-03
2013 05 11  1830   56423  66600     3.85e-09    9.48e-07    4.05e-03
2013 05 11  1835   56423  66900     3.16e-09    9.35e-07    3.37e-03
2013 05 11  1840   56423  67200     3.61e-09    9.26e-07    3.89e-03
2013 05 11  1845   56423  67500     1.14e-09    8.93e-07    1.28e-03
2013 05 11  1850   56423  67800     4.09e-09    9.33e-07    4.29e-03
2013 05 11  1855   56423  68100     3.44e-08    1.19e-06    2.84e-02
2013 05 11  1900   56423  68400     6.11e-08    1.52e-06    3.96e-02
2013 05 11  1905   56423  68700     9.98e-08    2.10e-06    4.76e-02
2013 05 11  1910   56423  69000     9.89e-08    2.31e-06    4.29e-02
2013 05 11  1915   56423  69300     1.19e-07    2.62e-06    4.49e-02
2013 05 11  1920   56423  69600     5.16e-08    1.95e-06    2.63e-02
2013 05 11  1925   56423  69900     4.72e-08    1.76e-06    2.68e-02
2013 05 11  1930   56423  70200     7.33e-08    1.83e-06    3.97e-02
2013 05 11  1935   56423  70500     2.43e-07    2.77e-06    8.55e-02
2013 05 11  1940   56423  70800     6.80e-07    5.44e-06    1.24e-01
2013 05 11  1945   56423  71100     1.05e-06    7.69e-06    1.36e-01
2013 05 11  1950   56423  71400     7.78e-07    7.41e-06    1.05e-01
2013 05 11  1955   56423  71700     5.48e-07    6.77e-06    8.06e-02
2013 05 11  2000   56423  72000     3.00e-07    5.30e-06    5.63e-02
2013 05 11  2005   56423  72300     1.65e-07    3.90e-06    4.20e-02
2013 05 11  2010   56423  72600     1.03e-07    3.02e-06    3.40e-02
2013 05 11  2015   56423  72900     7.09e-08    2.49e-06    2.84e-02
2013 05 11  2020   56423  73200     4.76e-08    2.04e-06    2.32e-02
2013 05 11  2025   56423  73500     3.01e-08    1.70e-06    1.77e-02
2013 05 11  2030   56423  73800     2.12e-08    1.45e-06    1.46e-02
2013 05 11  2035   56423  74100     1.66e-08    1.31e-06    1.27e-02
2013 05 11  2040   56423  74400     1.87e-08    1.30e-06    1.44e-02
2013 05 11  2045   56423  74700     1.31e-08    1.20e-06    1.09e-02
2013 05 11  2050   56423  75000     1.36e-08    1.18e-06    1.15e-02
2013 05 11  2055   56423  75300     1.34e-08    1.23e-06    1.10e-02
2013 05 11  2100   56423  75600     1.47e-08    1.26e-06    1.17e-02
2013 05 11  2105   56423  75900     1.43e-08    1.24e-06    1.15e-02
2013 05 11  2110   56423  76200     1.20e-08    1.21e-06    9.92e-03
2013 05 11  2115   56423  76500     7.37e-09    1.15e-06    6.42e-03
2013 05 11  2120   56423  76800     8.58e-09    1.11e-06    7.75e-03
2013 05 11  2125   56423  77100     6.22e-09    1.08e-06    5.76e-03
2013 05 11  2130   56423  77400     8.65e-09    1.07e-06    8.08e-03
2013 05 11  2135   56423  77700     8.72e-09    1.07e-06    8.12e-03
2013 05 11  2140   56423  78000     6.47e-09    1.06e-06    6.09e-03
2013 05 11  2145   56423  78300     7.50e-09    1.03e-06    7.26e-03
2013 05 11  2150   56423  78600     5.44e-09    1.03e-06    5.26e-03
2013 05 11  2155   56423  78900     7.93e-09    1.03e-06    7.67e-03
2013 05 11  2200   56423  79200     5.51e-09    1.02e-06    5.38e-03
2013 05 11  2205   56423  79500     4.20e-09    9.96e-07    4.22e-03
2013 05 11  2210   56423  79800     3.67e-09    9.57e-07    3.83e-03
2013 05 11  2215   56423  80100     3.55e-09    9.46e-07    3.75e-03
2013 05 11  2220   56423  80400     3.17e-09    9.58e-07    3.31e-03
2013 05 11  2225   56423  80700     8.89e-09    1.05e-06    8.43e-03
2013 05 11  2230   56423  81000     1.25e-08    1.10e-06    1.13e-02
2013 05 11  2235   56423  81300     9.07e-09    1.09e-06    8.29e-03
2013 05 11  2240   56423  81600     5.90e-09    1.03e-06    5.74e-03
2013 05 11  2245   56423  81900     4.30e-09    9.93e-07    4.32e-03
2013 05 11  2250   56423  82200     7.23e-09    9.95e-07    7.26e-03
2013 05 11  2255   56423  82500     9.94e-09    1.01e-06    9.84e-03
2013 05 11  2300   56423  82800     1.11e-08    1.05e-06    1.07e-02
2013 05 11  2305   56423  83100     6.58e-09    1.02e-06    6.44e-03
2013 05 11  2310   56423  83400     7.05e-09    1.00e-06    7.04e-03
2013 05 11  2315   56423  83700     2.40e-08    1.19e-06    2.00e-02
2013 05 11  2320   56423  84000     5.87e-09    1.04e-06    5.63e-03
2013 05 11  2325   56423  84300     4.76e-09    9.71e-07    4.90e-03
2013 05 11  2330   56423  84600     3.26e-09    9.52e-07    3.43e-03
2013 05 11  2335   56423  84900     2.86e-09    9.27e-07    3.09e-03
2013 05 11  2340   56423  85200     4.02e-09    9.16e-07    4.39e-03
2013 05 11  2345   56423  85500     3.60e-09    9.12e-07    3.95e-03
2013 05 11  2350   56423  85800     2.44e-09    9.02e-07    2.71e-03
2013 05 11  2355   56423  86100     2.21e-09    8.95e-07    2.46e-03
