:Data_list: 20130514_Gp_xr_5m.txt
:Created: 2013 May 15 0015 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#                         GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long        Ratio
#-------------------------------------------------------------------
2013 05 14  0145   56426   6300     7.49e-06    4.48e-05    1.67e-01
2013 05 14  0150   56426   6600     6.15e-06    3.92e-05    1.57e-01
2013 05 14  0155   56426   6900     4.95e-06    3.38e-05    1.46e-01
2013 05 14  0200   56426   7200     4.23e-06    2.96e-05    1.43e-01
2013 05 14  0205   56426   7500     3.99e-06    2.73e-05    1.46e-01
2013 05 14  0210   56426   7800     3.43e-06    2.49e-05    1.37e-01
2013 05 14  0215   56426   8100     2.79e-06    2.19e-05    1.27e-01
2013 05 14  0220   56426   8400     2.22e-06    1.86e-05    1.19e-01
2013 05 14  0225   56426   8700     1.80e-06    1.60e-05    1.13e-01
2013 05 14  0230   56426   9000     1.54e-06    1.41e-05    1.10e-01
2013 05 14  0235   56426   9300     1.37e-06    1.25e-05    1.09e-01
2013 05 14  0240   56426   9600     1.19e-06    1.12e-05    1.07e-01
2013 05 14  0245   56426   9900     1.05e-06    1.02e-05    1.03e-01
2013 05 14  0250   56426  10200     9.41e-07    9.41e-06    1.00e-01
2013 05 14  0255   56426  10500     8.97e-07    8.92e-06    1.01e-01
2013 05 14  0300   56426  10800     8.31e-07    8.38e-06    9.92e-02
2013 05 14  0305   56426  11100     7.55e-07    7.93e-06    9.51e-02
2013 05 14  0310   56426  11400     6.72e-07    7.52e-06    8.94e-02
2013 05 14  0315   56426  11700     6.00e-07    7.06e-06    8.50e-02
2013 05 14  0320   56426  12000     5.27e-07    6.57e-06    8.03e-02
2013 05 14  0325   56426  12300     4.56e-07    6.03e-06    7.55e-02
2013 05 14  0330   56426  12600     4.02e-07    5.53e-06    7.26e-02
2013 05 14  0335   56426  12900     3.54e-07    5.07e-06    6.99e-02
2013 05 14  0340   56426  13200     3.18e-07    4.69e-06    6.77e-02
2013 05 14  0345   56426  13500     2.75e-07    4.27e-06    6.43e-02
2013 05 14  0350   56426  13800     2.50e-07    4.03e-06    6.21e-02
2013 05 14  0355   56426  14100     2.27e-07    3.81e-06    5.95e-02
2013 05 14  0400   56426  14400     2.00e-07    3.52e-06    5.70e-02
2013 05 14  0405   56426  14700     1.80e-07    3.31e-06    5.44e-02
2013 05 14  0410   56426  15000     1.60e-07    3.08e-06    5.19e-02
2013 05 14  0415   56426  15300     1.46e-07    2.90e-06    5.05e-02
2013 05 14  0420   56426  15600     1.31e-07    2.75e-06    4.77e-02
2013 05 14  0425   56426  15900     1.18e-07    2.63e-06    4.48e-02
2013 05 14  0430   56426  16200     1.09e-07    2.52e-06    4.33e-02
2013 05 14  0435   56426  16500     1.03e-07    2.41e-06    4.30e-02
2013 05 14  0440   56426  16800     1.26e-07    2.53e-06    4.99e-02
2013 05 14  0445   56426  17100     1.06e-07    2.39e-06    4.43e-02
2013 05 14  0450   56426  17400     8.05e-08    2.12e-06    3.79e-02
2013 05 14  0455   56426  17700     7.26e-08    1.98e-06    3.66e-02
2013 05 14  0500   56426  18000     6.88e-08    1.92e-06    3.58e-02
2013 05 14  0505   56426  18300     6.35e-08    1.85e-06    3.43e-02
2013 05 14  0510   56426  18600     5.86e-08    1.77e-06    3.30e-02
2013 05 14  0515   56426  18900     5.44e-08    1.71e-06    3.18e-02
2013 05 14  0520   56426  19200     5.10e-08    1.66e-06    3.07e-02
2013 05 14  0525   56426  19500     4.63e-08    1.61e-06    2.87e-02
2013 05 14  0530   56426  19800     4.24e-08    1.56e-06    2.71e-02
2013 05 14  0535   56426  20100     3.82e-08    1.50e-06    2.56e-02
2013 05 14  0540   56426  20400     3.37e-08    1.46e-06    2.31e-02
2013 05 14  0545   56426  20700     3.21e-08    1.42e-06    2.26e-02
2013 05 14  0550   56426  21000     2.78e-08    1.37e-06    2.03e-02
2013 05 14  0555   56426  21300     2.51e-08    1.31e-06    1.91e-02
2013 05 14  0600   56426  21600     2.38e-08    1.28e-06    1.87e-02
2013 05 14  0605   56426  21900     2.75e-08    1.33e-06    2.06e-02
2013 05 14  0610   56426  22200     2.54e-08    1.35e-06    1.88e-02
2013 05 14  0615   56426  22500     2.06e-08    1.26e-06    1.64e-02
2013 05 14  0620   56426  22800     2.07e-08    1.23e-06    1.69e-02
2013 05 14  0625   56426  23100     1.66e-08    1.17e-06    1.42e-02
2013 05 14  0630   56426  23400     1.98e-08    1.18e-06    1.68e-02
2013 05 14  0635   56426  23700     1.21e-08    1.08e-06    1.12e-02
2013 05 14  0640   56426  24000     1.21e-08    1.04e-06    1.16e-02
2013 05 14  0645   56426  24300     1.04e-08    1.00e-06    1.04e-02
2013 05 14  0650   56426  24600     9.44e-09    1.00e-06    9.43e-03
2013 05 14  0655   56426  24900     8.59e-09    9.78e-07    8.77e-03
2013 05 14  0700   56426  25200     9.25e-09    9.45e-07    9.79e-03
2013 05 14  0705   56426  25500     1.70e-08    1.06e-06    1.59e-02
2013 05 14  0710   56426  25800     1.71e-08    1.13e-06    1.51e-02
2013 05 14  0715   56426  26100     6.38e-09    9.99e-07    6.33e-03
2013 05 14  0720   56426  26400     5.14e-09    9.25e-07    5.55e-03
2013 05 14  0725   56426  26700     7.25e-09    9.29e-07    7.75e-03
2013 05 14  0730   56426  27000     5.92e-09    9.30e-07    6.36e-03
2013 05 14  0735   56426  27300     4.34e-09    9.00e-07    4.82e-03
2013 05 14  0740   56426  27600     3.38e-09    8.71e-07    3.88e-03
2013 05 14  0745   56426  27900     3.95e-09    8.68e-07    4.54e-03
2013 05 14  0750   56426  28200     3.91e-09    8.68e-07    4.49e-03
2013 05 14  0755   56426  28500     1.22e-08    9.51e-07    1.28e-02
2013 05 14  0800   56426  28800     7.27e-09    9.29e-07    7.65e-03
2013 05 14  0805   56426  29100     1.61e-09    8.46e-07    1.89e-03
2013 05 14  0810   56426  29400     1.25e-09    8.15e-07    1.53e-03
2013 05 14  0815   56426  29700     2.24e-09    8.00e-07    2.80e-03
2013 05 14  0820   56426  30000     2.31e-09    8.00e-07    2.89e-03
2013 05 14  0825   56426  30300     3.20e-09    7.89e-07    4.06e-03
2013 05 14  0830   56426  30600     2.99e-09    7.76e-07    3.86e-03
2013 05 14  0835   56426  30900     3.04e-09    7.71e-07    3.94e-03
2013 05 14  0840   56426  31200     4.76e-09    7.96e-07    5.92e-03
2013 05 14  0845   56426  31500     6.91e-09    7.74e-07    8.91e-03
2013 05 14  0850   56426  31800     6.51e-09    7.58e-07    8.57e-03
2013 05 14  0855   56426  32100     4.20e-09    7.75e-07    5.44e-03
2013 05 14  0900   56426  32400     7.15e-09    7.88e-07    9.08e-03
2013 05 14  0905   56426  32700     4.09e-09    7.74e-07    5.25e-03
2013 05 14  0910   56426  33000     6.58e-09    7.90e-07    8.32e-03
2013 05 14  0915   56426  33300     7.33e-09    7.96e-07    9.20e-03
2013 05 14  0920   56426  33600     2.64e-09    7.70e-07    3.42e-03
2013 05 14  0925   56426  33900     3.20e-09    7.56e-07    4.20e-03
2013 05 14  0930   56426  34200     7.78e-09    8.50e-07    9.04e-03
2013 05 14  0935   56426  34500     3.09e-09    7.81e-07    3.88e-03
2013 05 14  0940   56426  34800     1.00e-09    7.11e-07    1.41e-03
2013 05 14  0945   56426  35100     1.10e-09    6.95e-07    1.58e-03
2013 05 14  0950   56426  35400     1.10e-09    7.01e-07    1.57e-03
2013 05 14  0955   56426  35700     1.11e-09    6.89e-07    1.61e-03
2013 05 14  1000   56426  36000     1.84e-09    7.29e-07    2.52e-03
2013 05 14  1005   56426  36300     3.20e-09    7.30e-07    4.38e-03
2013 05 14  1010   56426  36600     2.83e-09    7.41e-07    3.83e-03
2013 05 14  1015   56426  36900     3.52e-09    7.51e-07    4.69e-03
2013 05 14  1020   56426  37200     2.50e-09    7.28e-07    3.44e-03
2013 05 14  1025   56426  37500     1.68e-09    7.03e-07    2.38e-03
2013 05 14  1030   56426  37800     1.27e-09    6.95e-07    1.82e-03
2013 05 14  1035   56426  38100     1.24e-09    6.85e-07    1.81e-03
2013 05 14  1040   56426  38400     1.35e-09    6.75e-07    2.00e-03
2013 05 14  1045   56426  38700     1.84e-09    6.92e-07    2.64e-03
2013 05 14  1050   56426  39000     1.65e-09    7.21e-07    2.29e-03
2013 05 14  1055   56426  39300     1.17e-09    7.09e-07    1.65e-03
2013 05 14  1100   56426  39600     1.01e-09    7.07e-07    1.43e-03
2013 05 14  1105   56426  39900     1.07e-09    7.01e-07    1.52e-03
2013 05 14  1110   56426  40200     1.04e-09    6.90e-07    1.51e-03
2013 05 14  1115   56426  40500     1.21e-09    6.88e-07    1.75e-03
2013 05 14  1120   56426  40800     1.23e-09    6.79e-07    1.81e-03
2013 05 14  1125   56426  41100     1.05e-09    7.02e-07    1.50e-03
2013 05 14  1130   56426  41400     2.22e-09    7.48e-07    2.96e-03
2013 05 14  1135   56426  41700     1.04e-09    7.38e-07    1.41e-03
2013 05 14  1140   56426  42000     1.00e-09    7.30e-07    1.37e-03
2013 05 14  1145   56426  42300     1.10e-09    7.52e-07    1.46e-03
2013 05 14  1150   56426  42600     3.59e-09    7.73e-07    4.63e-03
2013 05 14  1155   56426  42900     6.36e-09    7.95e-07    8.00e-03
2013 05 14  1200   56426  43200     1.26e-08    8.57e-07    1.46e-02
2013 05 14  1205   56426  43500     1.43e-08    9.06e-07    1.58e-02
2013 05 14  1210   56426  43800     1.62e-08    9.16e-07    1.77e-02
2013 05 14  1215   56426  44100     2.24e-08    9.64e-07    2.32e-02
2013 05 14  1220   56426  44400     8.23e-08    1.44e-06    5.34e-02
2013 05 14  1225   56426  44700     2.66e-08    1.09e-06    2.42e-02
2013 05 14  1230   56426  45000     1.57e-08    9.25e-07    1.69e-02
2013 05 14  1235   56426  45300     9.93e-09    8.04e-07    1.23e-02
2013 05 14  1240   56426  45600     9.72e-09    7.40e-07    1.31e-02
2013 05 14  1245   56426  45900     6.94e-09    7.02e-07    9.87e-03
2013 05 14  1250   56426  46200     1.07e-08    7.43e-07    1.43e-02
2013 05 14  1255   56426  46500     9.05e-09    7.51e-07    1.20e-02
2013 05 14  1300   56426  46800     8.39e-09    7.56e-07    1.11e-02
2013 05 14  1305   56426  47100     9.61e-09    7.68e-07    1.24e-02
2013 05 14  1310   56426  47400     8.25e-09    7.72e-07    1.06e-02
2013 05 14  1315   56426  47700     5.37e-09    7.41e-07    7.22e-03
2013 05 14  1320   56426  48000     8.00e-09    7.47e-07    1.07e-02
2013 05 14  1325   56426  48300     7.84e-09    7.76e-07    1.01e-02
2013 05 14  1330   56426  48600     6.98e-09    7.67e-07    9.10e-03
2013 05 14  1335   56426  48900     9.22e-09    7.66e-07    1.20e-02
2013 05 14  1340   56426  49200     1.11e-08    8.07e-07    1.38e-02
2013 05 14  1345   56426  49500     1.11e-08    8.21e-07    1.35e-02
2013 05 14  1350   56426  49800     6.25e-09    7.60e-07    8.23e-03
2013 05 14  1355   56426  50100     9.47e-09    7.57e-07    1.25e-02
2013 05 14  1400   56426  50400     7.34e-09    7.44e-07    9.86e-03
2013 05 14  1405   56426  50700     1.03e-08    7.72e-07    1.32e-02
2013 05 14  1410   56426  51000     1.68e-08    8.39e-07    1.90e-02
2013 05 14  1415   56426  51300     1.93e-08    9.41e-07    2.01e-02
2013 05 14  1420   56426  51600     1.20e-08    8.27e-07    1.45e-02
2013 05 14  1425   56426  51900     1.37e-08    8.10e-07    1.69e-02
2013 05 14  1430   56426  52200     1.22e-08    7.93e-07    1.54e-02
2013 05 14  1435   56426  52500     4.18e-08    1.00e-06    4.01e-02
2013 05 14  1440   56426  52800     4.27e-08    1.11e-06    3.85e-02
2013 05 14  1445   56426  53100     2.49e-08    9.83e-07    2.51e-02
2013 05 14  1450   56426  53400     1.52e-08    8.73e-07    1.74e-02
2013 05 14  1455   56426  53700     1.64e-08    8.86e-07    1.85e-02
2013 05 14  1500   56426  54000     2.19e-08    9.38e-07    2.33e-02
2013 05 14  1505   56426  54300     2.07e-08    9.35e-07    2.22e-02
2013 05 14  1510   56426  54600     1.78e-08    9.07e-07    1.97e-02
2013 05 14  1515   56426  54900     2.89e-08    9.85e-07    2.92e-02
2013 05 14  1520   56426  55200     2.91e-08    1.04e-06    2.79e-02
2013 05 14  1525   56426  55500     3.42e-08    1.11e-06    3.06e-02
2013 05 14  1530   56426  55800     4.11e-08    1.22e-06    3.36e-02
2013 05 14  1535   56426  56100     4.16e-08    1.31e-06    3.18e-02
2013 05 14  1540   56426  56400     3.22e-08    1.22e-06    2.63e-02
2013 05 14  1545   56426  56700     2.76e-08    1.14e-06    2.41e-02
2013 05 14  1550   56426  57000     2.92e-08    1.15e-06    2.53e-02
2013 05 14  1555   56426  57300     2.99e-08    1.19e-06    2.52e-02
2013 05 14  1600   56426  57600     3.59e-08    1.26e-06    2.83e-02
2013 05 14  1605   56426  57900     3.65e-08    1.27e-06    2.88e-02
2013 05 14  1610   56426  58200     3.12e-08    1.25e-06    2.50e-02
2013 05 14  1615   56426  58500     2.74e-08    1.23e-06    2.23e-02
2013 05 14  1620   56426  58800     4.02e-08    1.31e-06    3.05e-02
2013 05 14  1625   56426  59100     3.44e-08    1.26e-06    2.72e-02
2013 05 14  1630   56426  59400     2.08e-08    1.13e-06    1.83e-02
2013 05 14  1635   56426  59700     1.41e-08    1.02e-06    1.38e-02
2013 05 14  1640   56426  60000     1.25e-08    9.71e-07    1.28e-02
2013 05 14  1645   56426  60300     1.29e-08    9.38e-07    1.38e-02
2013 05 14  1650   56426  60600     1.34e-08    9.65e-07    1.38e-02
2013 05 14  1655   56426  60900     2.43e-08    1.07e-06    2.27e-02
2013 05 14  1700   56426  61200     1.21e-08    9.48e-07    1.27e-02
2013 05 14  1705   56426  61500     7.12e-09    8.90e-07    7.99e-03
2013 05 14  1710   56426  61800     1.21e-08    9.01e-07    1.34e-02
2013 05 14  1715   56426  62100     1.17e-08    9.07e-07    1.29e-02
2013 05 14  1720   56426  62400     1.35e-08    9.21e-07    1.47e-02
2013 05 14  1725   56426  62700     1.58e-08    9.58e-07    1.65e-02
2013 05 14  1730   56426  63000     1.09e-08    9.17e-07    1.18e-02
2013 05 14  1735   56426  63300     8.07e-09    8.72e-07    9.25e-03
2013 05 14  1740   56426  63600     6.16e-09    8.43e-07    7.32e-03
2013 05 14  1745   56426  63900     8.16e-09    8.52e-07    9.57e-03
2013 05 14  1750   56426  64200     1.04e-08    9.20e-07    1.13e-02
2013 05 14  1755   56426  64500     1.47e-08    9.91e-07    1.47e-02
2013 05 14  1800   56426  64800     2.11e-08    1.09e-06    1.93e-02
2013 05 14  1805   56426  65100     3.22e-08    1.18e-06    2.73e-02
2013 05 14  1810   56426  65400     3.97e-08    1.26e-06    3.13e-02
2013 05 14  1815   56426  65700     3.87e-08    1.30e-06    2.97e-02
2013 05 14  1820   56426  66000     4.08e-08    1.34e-06    3.05e-02
2013 05 14  1825   56426  66300     5.07e-08    1.41e-06    3.59e-02
2013 05 14  1830   56426  66600     6.18e-08    1.53e-06    4.02e-02
2013 05 14  1835   56426  66900     9.19e-08    1.71e-06    5.35e-02
2013 05 14  1840   56426  67200     1.15e-07    1.90e-06    6.03e-02
2013 05 14  1845   56426  67500     1.15e-07    1.98e-06    5.80e-02
2013 05 14  1850   56426  67800     9.93e-08    1.95e-06    5.09e-02
2013 05 14  1855   56426  68100     7.87e-08    1.83e-06    4.30e-02
2013 05 14  1900   56426  68400     6.97e-08    1.76e-06    3.96e-02
2013 05 14  1905   56426  68700     6.74e-08    1.77e-06    3.81e-02
2013 05 14  1910   56426  69000     6.23e-08    1.72e-06    3.63e-02
2013 05 14  1915   56426  69300     5.78e-08    1.69e-06    3.42e-02
2013 05 14  1920   56426  69600     5.35e-08    1.65e-06    3.23e-02
2013 05 14  1925   56426  69900     4.97e-08    1.58e-06    3.14e-02
2013 05 14  1930   56426  70200     4.58e-08    1.57e-06    2.91e-02
2013 05 14  1935   56426  70500     3.89e-08    1.47e-06    2.64e-02
2013 05 14  1940   56426  70800     3.19e-08    1.40e-06    2.28e-02
2013 05 14  1945   56426  71100     3.12e-08    1.40e-06    2.23e-02
2013 05 14  1950   56426  71400     2.91e-08    1.36e-06    2.14e-02
2013 05 14  1955   56426  71700     2.72e-08    1.33e-06    2.05e-02
2013 05 14  2000   56426  72000     2.74e-08    1.32e-06    2.08e-02
2013 05 14  2005   56426  72300     2.83e-08    1.30e-06    2.18e-02
2013 05 14  2010   56426  72600     2.11e-08    1.20e-06    1.75e-02
2013 05 14  2015   56426  72900     1.87e-08    1.15e-06    1.63e-02
2013 05 14  2020   56426  73200     2.05e-08    1.15e-06    1.77e-02
2013 05 14  2025   56426  73500     4.76e-08    1.38e-06    3.43e-02
2013 05 14  2030   56426  73800     5.07e-08    1.51e-06    3.34e-02
2013 05 14  2035   56426  74100     3.21e-08    1.33e-06    2.41e-02
2013 05 14  2040   56426  74400     2.98e-08    1.28e-06    2.32e-02
2013 05 14  2045   56426  74700     2.81e-08    1.22e-06    2.30e-02
2013 05 14  2050   56426  75000     2.62e-08    1.15e-06    2.28e-02
2013 05 14  2055   56426  75300     2.54e-08    1.09e-06    2.34e-02
2013 05 14  2100   56426  75600     2.38e-08    1.04e-06    2.28e-02
2013 05 14  2105   56426  75900     2.14e-08    1.03e-06    2.07e-02
2013 05 14  2110   56426  76200     2.35e-08    1.04e-06    2.26e-02
2013 05 14  2115   56426  76500     2.13e-08    1.00e-06    2.12e-02
2013 05 14  2120   56426  76800     2.27e-08    1.02e-06    2.23e-02
2013 05 14  2125   56426  77100     1.89e-08    9.80e-07    1.92e-02
2013 05 14  2130   56426  77400     1.71e-08    9.69e-07    1.77e-02
2013 05 14  2135   56426  77700     1.64e-08    9.59e-07    1.71e-02
2013 05 14  2140   56426  78000     1.58e-08    9.78e-07    1.61e-02
2013 05 14  2145   56426  78300     1.73e-08    1.02e-06    1.70e-02
2013 05 14  2150   56426  78600     2.07e-08    1.06e-06    1.94e-02
2013 05 14  2155   56426  78900     1.30e-07    1.64e-06    6.59e-02
2013 05 14  2200   56426  79200     6.87e-07    3.84e-06    1.79e-01
2013 05 14  2205   56426  79500     5.70e-07    4.07e-06    1.39e-01
2013 05 14  2210   56426  79800     3.63e-07    3.50e-06    1.03e-01
2013 05 14  2215   56426  80100     2.27e-07    3.03e-06    7.45e-02
2013 05 14  2220   56426  80400     1.46e-07    2.66e-06    5.47e-02
2013 05 14  2225   56426  80700     9.61e-08    2.32e-06    4.13e-02
2013 05 14  2230   56426  81000     6.36e-08    2.03e-06    3.12e-02
2013 05 14  2235   56426  81300     4.36e-08    1.77e-06    2.46e-02
2013 05 14  2240   56426  81600     3.78e-08    1.63e-06    2.31e-02
2013 05 14  2245   56426  81900     4.91e-08    1.73e-06    2.80e-02
2013 05 14  2250   56426  82200     7.52e-08    2.01e-06    3.73e-02
2013 05 14  2255   56426  82500     5.82e-08    1.89e-06    3.05e-02
2013 05 14  2300   56426  82800     3.05e-08    1.52e-06    1.99e-02
2013 05 14  2305   56426  83100     2.15e-08    1.34e-06    1.61e-02
2013 05 14  2310   56426  83400     1.97e-08    1.23e-06    1.59e-02
2013 05 14  2315   56426  83700     1.36e-08    1.12e-06    1.21e-02
2013 05 14  2320   56426  84000     8.53e-09    9.97e-07    8.53e-03
2013 05 14  2325   56426  84300     6.83e-09    9.35e-07    7.31e-03
2013 05 14  2330   56426  84600     1.05e-08    9.49e-07    1.11e-02
2013 05 14  2335   56426  84900     7.29e-09    9.37e-07    7.77e-03
2013 05 14  2340   56426  85200     7.28e-09    9.26e-07    7.82e-03
2013 05 14  2345   56426  85500     6.54e-09    9.20e-07    7.11e-03
2013 05 14  2350   56426  85800     2.68e-08    1.12e-06    2.35e-02
2013 05 14  2355   56426  86100     2.01e-08    1.12e-06    1.79e-02
